X,Y,OBJECTID,STUNITID1,STUNITID2,STUNITID3,SIGNAL_ID,COMPTYPE,INT_COMPKEY,INT_UNITID,UNITID,COMPKEY,INTKEY,SERVSTAT,UNITDESC,UNITTYPE,SIGNAL_PLAN,NCDOT_ID,BIKE_LOS,PED_LOS,INSTALLATION_DATE,PED_BUTTONS,APS_TYPE,UNITTYPEDESC
-80.765604937882,35.1074238021219,61912,,,,80045,74,,,80045,176680,,OP,PROVIDENCE HIGH SCHOOL,SF,,,,,2007/04/12 00:00:00+00,Y,,SCHOOL FLASHER (SPEED REDUCT)
-80.8465855701533,35.0634848406599,61913,5391,5644, ,1582,74,155372,42508,01582,165459,155372,OP,EXIT 61 I-485 OUTER RA_JOHNSTON RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01582.pdf,,E+,E,2002/10/23 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8638150268169,35.3504460365834,61914,16036,11392,,950,74,182164,51310,00950,182059,182164,OP,I-485 RA_W W T HARRIS BV,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00950.pdf,,,,2008/12/15 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.7875281942837,35.3653704382081,61915,2952,5642,8636,306,74,123518,3033,00306,169087,123518,OP,DEARMON RD_JOHNSTON OEHLER RD_PROSPERITY CHURCH RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00306.pdf,10-1428,E,B+,2006/06/16 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7939260076819,35.0406243283567,61916,10900,358, ,1577,74,148529,28044,01577,165455,148529,OP,ARDREY KELL RD_TOM SHORT RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01577.pdf,,E,C,2002/08/09 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7712701799154,35.168957863831,61917,,,,421,74,,,00421,165506,,OP,RAMA ROAD ELEMENTARY SCHOOL,MPB,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00421.pdf,,,,1951/11/28 00:00:00+00,Y,,MID BLOCK PED BEACON
-80.8362180202953,35.1559315995962,61918,636,1780,7310,543,74,140159,19674,00543,162525,140159,OP,BARCLAY DOWNS DR_CARNEGIE BV_MORRISON BV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00543.pdf,,E+,C,1982/10/18 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8878035566042,35.2241749845935,61919,,,,802,74,,,00802 ,165498,,OP,FIRE STATION 10 ,ES,,,,,2004/12/15 00:00:00+00,,,Emergency signal
-80.8745090387151,35.236532804742,61920,11055, , ,866,74,131593,11108,00866,162692,131593,OP,BERRYHILL RD_THRIFT RD_TUCKASEEGEE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00866.pdf,, , ,1982/12/03 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8490929683176,35.348726668003,61921,15146,15145,11392,361,74,123933,3448,00361,165422,123933,OP,I-77 TO REAMES RD RA SB_REAMES RD TO I-77 RA SB_W W T HARRIS BV,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00361.pdf,10-1393,E,C-,2004/01/06 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8651383491075,35.1651992053724,61922,,,,80030,74,,,80030,173821,,OP,"HUNTINGTOWNE ELEM_PINEWOOD ELEM_SHARON ELEMENTARY SCHOOL
",SF,,,,,1961/08/01 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.8240762675232,35.1154697994879,61923,1771,8698, ,535,74,144059,23574,00535,162468,144059,OP,CARMEL RD_QUAIL HOLLOW RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00535.pdf,,E-,C-,1983/01/06 00:00:00+00,Y,Polara4WEZ,TRAFFIC SIGNAL WITH LOOPS
-80.9248748897821,35.2324363238159,61924,1169,11840, ,929,74,132009,11524,00929,162711,132009,OP,BOYER ST_WILKINSON BV,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00929.pdf,,F,E,1992/04/27 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8547817183717,35.2174855339198,61925,3359,9447,11352,603,74,133905,13420,00603,162548,133905,OP,E BLAND ST_S TRYON ST_W BLAND ST,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00603.pdf,,F,A-,1952/01/24 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8426706017016,35.2211617124589,61926,3340,9370, ,33,74,133463,12978,00033,161749,133463,OP,E MARTIN LUTHER KING JR BV_S CALDWELL ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00033.pdf,,E,C+,1982/12/08 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.8358242220091,35.1659307377138,61927,,,,80020,74,,,80020,173811,,OP,MYERS PARK HIGH_SELWYN ELEM_ALEXANDER GRAHAM MIDDLE SCHOOL,SF,,,,,2000/07/26 00:00:00+00,Y,,SCHOOL FLASHER (SPEED REDUCT)
-80.9646059329501,35.3149139929294,61928,,,,815,74,,,00815 ,165503,,OP,FIRE STATION 33 ,ES,,,,,2001/09/20 00:00:00+00,,,Emergency signal
-80.8554070615558,35.2100224886655,61929,3436,3701, ,635,74,134779,14294,00635,162573,134779,OP,EAST BV_EUCLID AV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00635.pdf,,C,B+,1982/11/02 00:00:00+00,Y,Polara2W,TRAFFIC SIGNAL WITH LOOPS
-80.8562405295711,35.2161078574322,61930,1622,9447,11387,605,74,134075,13590,00605,162550,134075,OP,CAMDEN RD_S TRYON ST_W SUMMIT AV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00605.pdf,,C,B,1955/05/03 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8458451495825,35.2314099220424,61931,7450,11346, ,70,74,132268,11783,00070,161795,132268,OP,N GRAHAM ST_W 5TH ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00070.pdf,10-0849,D+,A-,1950/04/26 00:00:00+00,Y,,TRAFFIC SIGNAL W/ FIXED TIME
-80.7838901677827,35.2438862379664,61932,,,,80060,74,,,80060,183112,,OP,GARINGER HIGH SCHOOL,SF,,,,,2009/08/21 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.7188149143984,35.3090521489258,61933,11147,3381, ,368,74,172876,47908,00368,167807,172876,OP,E MALLARD CREEK CHURCH RD_UNIVERSITY CITY BV,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00368.pdf,10-0364,E,E-,2004/07/29 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8854405518678,35.3465649859139,61934,755,7372, ,947,74,123991,3506,00947,162808,123991,OP,BEATTIES FORD RD_MT HOLLY-HUNTERSVILLE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00947.pdf,,E,D,1999/12/15 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.7939369702739,35.2437509782558,61935,251,10766, ,237,74,130970,10485,00237,161854,130970,OP,ANDERSON ST_THE PLAZA,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00237.pdf,,E+,B-,1981/03/06 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8124405613568,35.0581291912266,61936,581,8842, ,1549,74,147848,27363,01549,162839,147848,OP,BALLANTYNE COMMONS PY_REA RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01549.pdf,,E+,E,1998/08/03 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7935270787815,35.2779791823109,61937,7469,11386, ,228,74,127765,7280,00228,162916,127765,OP,N I-85 EXIT 41 RA_W SUGAR CREEK RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00228.pdf,10-0248,E,B-,1992/01/10 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8323899468088,35.2299555199456,61938,7426,3322,3361,129,74,132459,11974,00129,162911,132459,OP,E 11TH ST_E BROOKSHIRE FR RA_N BREVARD ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00129.pdf,10-2057,D,A,1951/04/17 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.7581894648856,35.3373148655397,61939,2251,11375, ,364,74,124652,4167,00364,161924,124652,OP,CLAUDE FREEMAN DR_W MALLARD CREEK CHURCH RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00364.pdf,10-1227,D,C,2004/11/08 00:00:00+00,Y,Polara2WEZ,TRAFFIC SIGNAL WITH LOOPS (OPTICOM)
-80.9157740462993,35.1626369710674,61940,9447,9859, ,681,74,139412,18927,00681,162604,139412,OP,S TRYON ST_SHOPTON RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00681.pdf,,E+,C-,1997/01/16 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS (OPTICOM)
-80.756901014932,35.1741595268726,61941,3424,7233, ,1413,74,138659,18174,01413,162992,138659,OP,EAGLEWOOD AV_MONROE RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01413.pdf,,D,C,1990/08/21 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.851362853571,35.1800225607383,61942,5130,8101, ,646,74,137894,17409,00646,162583,137894,OP,HILLSIDE AV_PARK RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00646.pdf,,D-,B,1957/01/11 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8696083489048,35.2308796525513,61943,4123,17883,,1628,74,183308,51572,01628,180978,183308,OP,FREEDOM DR_WESLEY VILLAGE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01628.pdf,10-2034,D,C,2009/11/17 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8544774283397,35.1224222203944,61944,8101,9783, ,662,74,155569,42705,00662,162594,155569,OP,PARK RD_SHARON RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00662.pdf,,C-,E+,1986/06/02 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8075760515356,35.2781951828241,61945,7450,14765,15136,264,74,127728,7243,00264,162924,127728,OP,I-85 SB RA_GRAHAM_TRAILER,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00264.pdf,10-0325,E+,E,1983/02/23 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.731232873595,35.301312154382,61946,1363,11147,,1615,74,126270,5785,01615,180219,126270,OP,BROADRICK BV_UNIVERSITY CITY BV,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01615.pdf,,D-,C,2008/06/26 00:00:00+00,N,Polara2W,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8093978174767,35.2759377049887,61947,15134,7450,7468,262,74,127882,7397,00262,162923,127882,OP,JEFF ADAMS DR_N GRAHAM ST_N I-85 EXIT 40 RA,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00262.pdf,10-0326,F,E+,1985/02/12 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8229034171668,35.23641519057,61948,8136,7426,,1679,74,131693,11208,01679,195005,131693,OP,N BREVARD ST_PARKWOOD AV,TSL,,,,,2017/01/21 00:00:00+00,Y,Polara2W,TRAFFIC SIGNAL WITH LOOPS
-80.7605668544842,35.2345511315004,61949,9760,10875,11844,251,74,132052,11567,00251,161861,132052,OP,SHAMROCK DR_TIPPERARY PL_WILLARD FARROW DR,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00251.pdf,10-1930,D-,D,1989/11/22 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8045620784737,35.2476949954672,61950,3346,7446, ,220,74,130467,9982,00220,162915,130467,OP,E 36TH ST_N DAVIDSON ST,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00220.pdf,,E,A-,1985/05/24 00:00:00+00,N,Polara2W,TRAFFIC SIGNAL WITH LOOPS
-80.7826653731409,35.0641838843817,61951,581,12164, ,1576,74,147675,27190,01576,165453,147675,OP,BALLANTYNE COMMONS PY_WOODVIEW CR,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01576.pdf,,D,C,2002/08/21 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.9402099453771,35.2496909995817,61952,,,,80038,74,,,80038,173829,,OP,TUCKASEEGEE ELEMENTARY SCHOOL,SF,,,,,1989/02/01 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.8689181103985,35.2165884467379,61953,,,,90034,74,133987,13502,90034,173711,,OP,FLASHER WEST BV_WILMORE DR,MSF,,,,,,N,,MULTI-WAY STOP FLASHER
-80.7484044951829,35.155916558092,61954,7233,10855,6890,1629,74,140302,19817,01629,181075,140302,OP,MCALPINE STATION DR_MONROE RD_TIMBER SPRINGS DR,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00576.pdf,10-2025,,,2011/04/07 00:00:00+00,N,Polara2WEZ,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.7935108585803,35.2765586556856,61955,14978,11386, ,227,74,127865,7380,00227,161847,127865,OP,REAGAN DR_W SUGAR CREEK RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00227.pdf,10-1156,D-,C,1982/10/27 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7721508011009,35.3038658099472,61956,7538,5414,16097,375,74,126266,5781,00375,165510,126266,OP,IBM DR_NEAL RD_VINOY VIEW DR,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00375.pdf,,D+,C,2003/01/02 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8145588360844,35.2691587260649,61957,7450,10244, ,289,74,128345,7860,00289,161881,128345,OP,N GRAHAM ST_STARITA RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00289.pdf,10-0913,D,D,1997/06/03 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.823749532617,35.2226292942318,61958,,,,80029,74,,,80029,173820,,OP,PIEDMONT OPEN MIDDLE SCHOOL,SF,,,,,1993/07/29 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.899091215812,35.250615992035,61959,1181,3516,4123,854,74,129925,9440,00854,162686,129925,OP,BRADFORD DR_EDGEWOOD RD_FREEDOM DR,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00854.pdf,,E,B,1960/01/01 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8352869430145,35.2186911744763,61960,3349,3375, ,401,74,155506,42642,00401,162954,155506,OP,E 4TH ST_E JOHN BELK RA,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00401.pdf,10-0919,D,B-,2004/02/24 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
